gene_family,class,gene_length,Ls,Ls_keep,pi_s,thetaW_s,n_median,seg_s_sites,number_genomes
g012512,2fold,897,109,58,0,0,3,0,3
g012516,4fold,897,132,58,0,0,4,0,4
g012516,2fold,897,130,62,0,0,4,0,4
g012521,4fold,897,109,52,0,0,2,0,2
g012521,2fold,897,153,80,0,0,2,0,2
g012529,4fold,894,83,32,0,0,8,0,8
g012529,2fold,894,174,85,0,0,8,0,8
g012534,4fold,894,164,74,0.00900900900900901,0.00737100737100737,4,1,4
g012534,2fold,894,106,49,0.0136054421768707,0.0111317254174397,4,1,4
g012542,4fold,891,121,58,0,0,2,0,2
g012542,2fold,891,145,58,0,0,2,0,2
g012543,4fold,891,153,68,0,0,2,0,2
g012543,2fold,891,114,47,0,0,2,0,2
g012546,4fold,891,169,87,0,0,5,0,5
g012546,2fold,891,105,56,0,0,5,0,5
g012556,4fold,888,120,51,0,0,2,0,2
g012556,2fold,888,140,71,0,0,2,0,2
g012558,4fold,888,98,52,0,0,2,0,2
g012558,2fold,888,164,71,0,0,2,0,2
g012582,4fold,882,97,48,0,0,4,0,4
g012582,2fold,882,168,91,0,0,4,0,4
g012583,4fold,882,140,68,0.0686274509803922,0.072192513368984,4,9,4
g012583,2fold,882,112,61,0.040983606557377,0.0447093889716841,4,5,4
g012584,4fold,882,93,42,0,0,2,0,2
g012584,2fold,882,158,69,0,0,2,0,2
g012587,4fold,882,144,71,0,0,5,0,5
g012587,2fold,882,131,70,0,0,5,0,5
g012596,4fold,879,92,47,0.00709219858156028,0.00931821711445877,6,1,6
g012596,2fold,879,166,71,0,0,6,0,6
g012598,4fold,879,125,62,0,0,9,0,9
g012598,2fold,879,123,62,0,0,9,0,9
g012610,4fold,876,127,64,0,0,31,0,31
g012610,2fold,876,134,67,0,0,31,0,31
g012611,4fold,876,125,65,0,0,27,0,27
g012611,2fold,876,137,73,0.00101471334348047,0.00355400582851887,27,1,27
g012612,4fold,876,166,87,0,0,4,0,4
g012612,2fold,876,100,42,0,0,4,0,4
g012620,4fold,876,157,74,0,0,2,0,2
g012620,2fold,876,105,59,0,0,2,0,2
g012627,4fold,876,169,86,0,0,4,0,4
g012627,2fold,876,97,56,0,0,4,0,4
g012633,4fold,876,111,47,0,0,2,0,2
g012633,2fold,876,148,75,0,0,2,0,2
g012636,4fold,876,144,77,0,0,2,0,2
g012636,2fold,876,117,58,0,0,2,0,2
g012647,4fold,873,164,85,0,0,2,0,2
g012647,2fold,873,97,48,0,0,2,0,2
g012650,4fold,873,167,88,0,0,3,0,3
g012650,2fold,873,94,56,0,0,3,0,3
g012658,4fold,930,105,41,0,0,5,0,5
g012658,2fold,930,163,74,0,0,5,0,5
g012668,4fold,927,111,56,0,0,4,0,4
g012668,2fold,927,162,81,0,0,4,0,4
g012670,4fold,927,172,84,0.00680272108843538,0.00485908649173955,7,1,7
g012670,2fold,927,114,54,0,0,7,0,7
g012675,4fold,927,121,50,0,0,3,0,3
g012675,2fold,927,150,59,0,0,3,0,3
g012677,4fold,927,121,60,0,0,5,0,5
g012677,2fold,927,146,70,0,0,5,0,5
g012681,4fold,927,90,42,0.0238095238095238,0.0238095238095238,2,1,2
g012681,2fold,927,179,91,0,0,2,0,2
g012689,4fold,924,110,50,0,0,2,0,2
g012689,2fold,924,157,64,0,0,2,0,2
g012692,4fold,924,149,75,0,0,3,0,3
g012692,2fold,924,132,62,0,0,3,0,3
g012694,4fold,924,164,79,0.0147679324894515,0.0138089758342923,4,2,4
g012694,2fold,924,111,47,0,0,4,0,4
g012700,4fold,921,146,69,0,0,3,0,3
g012700,2fold,921,136,64,0,0,3,0,3
g012702,4fold,921,83,38,0,0,2,0,2
g012702,2fold,921,184,84,0,0,2,0,2
g012706,4fold,921,185,80,0,0,11,0,11
g012706,2fold,921,101,48,0,0,11,0,11
g012708,4fold,921,98,44,0,0,5,0,5
g012708,2fold,921,169,79,0,0,5,0,5
g012720,4fold,918,140,70,0,0,2,0,2
g012720,2fold,918,125,64,0,0,2,0,2
g012721,4fold,918,102,53,0,0,2,0,2
g012721,2fold,918,162,77,0,0,2,0,2
g012740,4fold,915,123,58,0,0,2,0,2
g012740,2fold,915,148,72,0,0,2,0,2
g012741,4fold,915,106,48,0,0,5,0,5
g012741,2fold,915,163,76,0,0,5,0,5
g012742,4fold,915,93,52,0,0,3,0,3
g012742,2fold,915,171,82,0,0,3,0,3
g012748,4fold,915,135,67,0,0,3,0,3
g012748,2fold,915,115,53,0,0,3,0,3
g012754,4fold,912,122,54,0,0,3,0,3
g012754,2fold,912,142,68,0,0,3,0,3
g012758,4fold,912,113,61,0.0163934426229508,0.0163934426229508,2,1,2
g012758,2fold,912,151,70,0,0,2,0,2
g012759,4fold,912,112,60,0,0,3,0,3
g012759,2fold,912,159,65,0,0,3,0,3
g012777,4fold,909,124,61,0,0,4,0,4
g012777,2fold,909,152,73,0.00684931506849315,0.0074719800747198,4,1,4
g012778,4fold,909,113,63,0,0,16,0,16
g012778,2fold,909,155,76,0,0,16,0,16
g012783,4fold,909,148,75,0,0,5,0,5
g012783,2fold,909,122,54,0,0,5,0,5
g012786,4fold,909,153,82,0,0,5,0,5
g012786,2fold,909,123,58,0,0,5,0,5
g012798,4fold,906,112,62,0,0,2,0,2
g012798,2fold,906,156,78,0,0,2,0,2
g012803,4fold,906,113,55,0,0,6,0,6
g012803,2fold,906,149,69,0,0,6,0,6
g012805,4fold,906,100,46,0,0,2,0,2
g012805,2fold,906,162,71,0,0,2,0,2
g012808,4fold,693,126,72,0,0,2,0,2
g012808,2fold,693,89,55,0,0,2,0,2
g012816,4fold,693,61,46,0,0,3,0,4
g012816,2fold,693,132,85,0,0,4,0,4
g012826,4fold,690,75,48,0,0,3,0,3
g012826,2fold,690,125,82,0,0,3,0,3
g012827,4fold,690,118,69,0,0,3,0,3
g012827,2fold,690,91,59,0,0,3,0,3
g012828,4fold,690,136,79,0,0,6,0,6
g012828,2fold,690,71,47,0,0,6,0,6
g012830,4fold,690,84,46,0,0,4,0,4
g012830,2fold,690,111,63,0,0,4,0,4
g012832,4fold,690,81,52,0,0,2,0,2
g012832,2fold,690,116,81,0,0,2,0,2
g012833,4fold,690,114,73,0,0,4,0,4
g012833,2fold,690,92,53,0,0,4,0,4
g012834,4fold,690,75,42,0,0,2,0,2
g012834,2fold,690,124,75,0,0,2,0,2
g012835,4fold,690,54,36,0,0,2,0,2
g012835,2fold,690,30,17,0,0,2,0,2
g012849,4fold,687,115,74,0,0,29,0,29
g012849,2fold,687,90,57,0,0,29,0,29
g012851,4fold,687,118,75,0,0,2,0,2
g012851,2fold,687,90,57,0,0,2,0,2
g012857,4fold,687,102,66,0,0,2,0,2
g012857,2fold,687,93,62,0,0,2,0,2
g012859,4fold,687,68,44,0,0,3,0,3
g012859,2fold,687,130,78,0,0,3,0,3
g012867,4fold,684,66,40,0,0,4,0,4
g012867,2fold,684,121,77,0,0,4,0,4
g012881,4fold,681,119,82,0,0,2,0,2
g012881,2fold,681,82,55,0,0,2,0,2
g012889,4fold,681,78,38,0,0,3,0,3
g012889,2fold,681,124,85,0,0,3,0,3
g012890,4fold,681,69,49,0,0,2,0,2
g012890,2fold,681,122,77,0,0,2,0,2
g012905,4fold,678,111,68,0,0,2,0,2
g012905,2fold,678,93,57,0,0,2,0,2
g012918,4fold,678,76,58,0,0,2,0,2
g012918,2fold,678,122,73,0,0,2,0,2
g012922,4fold,675,95,59,0,0,3,0,3
g012922,2fold,675,109,65,0,0,3,0,3
g012927,4fold,675,116,75,0,0,7,0,7
g012927,2fold,675,90,51,0,0,7,0,7
g012929,4fold,675,73,51,0,0,2,0,2
g012929,2fold,675,128,78,0,0,2,0,2
g012955,4fold,669,109,71,0,0,24,0,24
g012955,2fold,669,92,64,0,0,24,0,24
g012957,4fold,669,142,94,0,0,2,0,2
g012957,2fold,669,49,29,0,0,2,0,2
g012965,4fold,669,97,57,0,0,5,0,5
g012965,2fold,669,102,66,0,0,5,0,5
g012981,4fold,666,76,44,0.0151515151515152,0.0151515151515152,3,1,3
g012981,2fold,666,121,83,0.00803212851405622,0.00803212851405622,3,1,3
g012989,4fold,666,119,81,0,0,5,0,5
g012989,2fold,666,88,59,0,0,5,0,5
g012991,4fold,666,85,58,0,0,2,0,2
g012991,2fold,666,109,67,0,0,2,0,2
g012997,4fold,663,106,66,0.00202020202020202,0.00465976463921388,15,1,15
g012997,2fold,663,87,53,0,0,15,0,15
g013000,4fold,663,79,50,0,0,3,0,3
g013000,2fold,663,109,69,0,0,3,0,3
g013002,4fold,663,96,62,0,0,4,0,4
g013002,2fold,663,98,62,0,0,4,0,4
g013003,4fold,663,101,65,0,0,2,0,2
g013003,2fold,663,97,72,0,0,2,0,2
g013004,4fold,663,73,46,0,0,2,0,2
g013004,2fold,663,117,79,0,0,2,0,2
g013009,4fold,660,85,63,0,0,27,0,27
g013009,2fold,660,110,67,0,0,27,0,27
g013016,4fold,660,136,84,0,0,2,0,2
g013016,2fold,660,68,42,0,0,2,0,2
g013019,4fold,660,63,41,0,0,8,0,8
g013019,2fold,660,120,94,0,0,8,0,8
g013020,4fold,660,104,75,0,0,24,0,24
g013020,2fold,660,93,65,0,0,24,0,24
g013021,4fold,660,99,62,0,0,2,0,2
g013021,2fold,660,92,57,0,0,2,0,2
g013033,4fold,657,98,63,0,0,2,0,2
g013033,2fold,657,100,74,0,0,2,0,2
g013036,4fold,657,111,77,0,0,2,0,2
g013036,2fold,657,91,62,0,0,2,0,2
g013044,4fold,654,84,56,0,0,4,0,4
g013044,2fold,654,109,71,0,0,4,0,4
g013045,4fold,654,114,79,0.00474683544303798,0.0188588882481429,32,6,32
g013045,2fold,654,84,65,0.00673076923076923,0.0267409364133923,32,7,32
g013050,4fold,654,71,52,0,0,2,0,2
g013050,2fold,654,112,83,0.0120481927710843,0.0120481927710843,2,1,2
g013054,4fold,654,81,52,0,0,3,0,3
g013054,2fold,654,110,65,0,0,3,0,3
g013066,4fold,651,109,67,0,0,6,0,6
g013066,2fold,651,91,61,0,0,6,0,6
g013068,4fold,651,90,58,0,0,4,0,4
g013068,2fold,651,108,71,0,0,4,0,4
g013081,4fold,648,118,75,0,0,2,0,2
g013081,2fold,648,65,41,0,0,2,0,2
g013083,4fold,648,110,76,0,0,4,0,4
g013083,2fold,648,85,53,0,0,4,0,4
g013088,4fold,648,112,78,0,0,2,0,2
g013088,2fold,648,75,50,0,0,2,0,2
g013092,4fold,648,108,77,0,0,3,0,3
g013092,2fold,648,83,57,0,0,3,0,3
g013100,4fold,645,79,58,0,0,2,0,2
g013100,2fold,645,114,78,0,0,2,0,2
g013108,4fold,645,71,48,0,0,2,0,2
g013108,2fold,645,116,75,0,0,2,0,2
g013109,4fold,645,132,90,0,0,5,0,5
g013109,2fold,645,69,40,0,0,5,0,5
g013118,4fold,642,114,72,0,0,2,0,2
g013118,2fold,642,79,50,0,0,2,0,2
g013120,4fold,642,124,87,0,0,11,0,11
g013120,2fold,642,72,36,0,0,11,0,11
g013121,4fold,642,76,48,0,0,3,0,3
g013121,2fold,642,100,70,0,0,3,0,3
g013140,4fold,639,93,62,0,0,2,0,2
g013140,2fold,639,96,62,0,0,2,0,2
g013142,4fold,639,67,43,0,0,6,0,6
g013142,2fold,639,124,83,0,0,6,0,6
g013145,4fold,639,98,74,0,0,2,0,2
g013145,2fold,639,97,67,0,0,2,0,2
g013151,4fold,639,94,67,0,0,2,0,2
g013151,2fold,639,94,65,0,0,2,0,2
g013155,4fold,639,64,47,0,0,3,0,3
g013155,2fold,639,125,74,0,0,3,0,3
g013158,4fold,639,93,55,0,0,4,0,4
g013158,2fold,639,109,76,0,0,4,0,4
g013165,4fold,636,107,73,0,0,24,0,24
g013165,2fold,636,82,50,0,0,24,0,24
g013168,4fold,636,107,73,0.00684931506849315,0.0074719800747198,4,1,4
g013168,2fold,636,77,48,0,0,4,0,4
g013170,4fold,636,93,64,0,0,2,0,2
g013170,2fold,636,92,67,0,0,2,0,2
g013176,4fold,636,91,63,0,0,5,0,5
g013176,2fold,636,94,64,0,0,5,0,5
g013177,4fold,636,112,73,0,0,2,0,2
g013177,2fold,636,77,44,0,0,2,0,2
g013186,4fold,633,97,66,0,0,3,0,3
g013186,2fold,633,90,64,0,0,3,0,3
g013187,4fold,633,79,55,0,0,4,0,4
g013187,2fold,633,109,78,0,0,4,0,4
g013206,4fold,633,59,38,0,0,2,0,2
g013206,2fold,633,119,84,0,0,2,0,2
g013215,4fold,630,123,73,0,0,4,0,4
g013215,2fold,630,63,46,0,0,4,0,4
g013218,4fold,630,142,105,0,0,2,0,2
g013218,2fold,630,43,25,0,0,2,0,2
g013220,4fold,630,124,92,0,0,3,0,3
g013220,2fold,630,67,46,0,0,3,0,3
g013225,4fold,630,119,92,0,0,2,0,2
g013225,2fold,630,63,45,0,0,2,0,2
g013226,4fold,630,92,60,0,0,2,0,2
g013226,2fold,630,94,58,0.0172413793103448,0.0172413793103448,2,1,2
g013838,4fold,786,151,78,0,0,9,0,9
g013838,2fold,786,86,51,0,0,9,0,9
g013841,4fold,786,95,46,0,0,4,0,4
g013841,2fold,786,132,75,0,0,4,0,4
g013847,4fold,783,121,70,0,0,2,0,2
g013847,2fold,783,108,59,0,0,2,0,2
g013848,4fold,783,148,72,0.00277777777777778,0.00490952447748632,10,1,10
g013848,2fold,783,86,50,0,0,10,0,10
g013854,4fold,783,120,70,0,0,4,0,4
g013854,2fold,783,118,61,0,0,4,0,4
g013856,4fold,783,123,67,0,0,4,0,4
g013856,2fold,783,114,57,0,0,4,0,4
g013863,4fold,780,129,60,0,0,44,0,44
g013863,2fold,780,105,52,0.00396405919661733,0.0044208678917026,44,1,44
g013864,4fold,780,125,69,0,0,9,0,9
g013864,2fold,780,107,58,0,0,9,0,9
g013865,4fold,780,99,53,0,0,2,0,2
g013865,2fold,780,134,76,0,0,2,0,2
g013869,4fold,780,125,73,0,0,2,0,2
g013869,2fold,780,107,52,0,0,2,0,2
g013871,4fold,780,130,73,0,0,4,0,4
g013871,2fold,780,105,61,0,0,4,0,4
g013879,4fold,777,103,59,0,0,2,0,2
g013879,2fold,777,124,69,0,0,2,0,2
g013881,4fold,777,125,69,0,0,3,0,3
g013881,2fold,777,106,61,0,0,3,0,3
g013889,4fold,777,113,60,0,0,4,0,4
g013889,2fold,777,120,72,0,0,4,0,4
g013916,4fold,771,114,65,0,0,2,0,2
g013916,2fold,771,115,59,0,0,2,0,2
g013921,4fold,768,159,88,0,0,2,0,2
g013921,2fold,768,68,40,0,0,2,0,2
g013922,4fold,768,155,86,0,0,24,0,24
g013922,2fold,768,65,37,0,0,24,0,24
g013924,4fold,768,113,73,0,0,3,0,3
g013924,2fold,768,121,71,0,0,3,0,3
g013928,4fold,768,112,64,0,0,4,0,4
g013928,2fold,768,124,68,0,0,4,0,4
g013929,4fold,768,101,59,0,0,2,0,2
g013929,2fold,768,104,64,0,0,2,0,2
g013945,4fold,765,122,73,0,0,27,0,27
g013945,2fold,765,111,61,0,0,27,0,27
g013946,4fold,765,125,77,0,0,2,0,2
g013946,2fold,765,108,66,0,0,2,0,2
g013954,4fold,765,78,46,0,0,6,0,6
g013954,2fold,765,139,77,0,0,6,0,6
g013963,4fold,762,71,42,0,0,16,0,16
g013963,2fold,762,153,90,0,0,16,0,16
g013964,4fold,762,131,80,0,0,24,0,24
g013964,2fold,762,97,67,0,0,24,0,24
g013966,4fold,762,81,43,0,0,3,0,3
g013966,2fold,762,145,75,0,0,3,0,3
g013981,4fold,759,121,69,0,0,6,0,6
g013981,2fold,759,112,57,0,0,6,0,6
g013985,4fold,759,127,76,0,0,4,0,4
g013985,2fold,759,104,62,0,0,4,0,4
g013986,4fold,759,125,73,0.0091324200913242,0.0091324200913242,3,1,3
g013986,2fold,759,99,53,0,0,3,0,3
g013987,4fold,759,121,68,0,0,3,0,3
g013987,2fold,759,110,70,0,0,3,0,3
g013993,4fold,759,122,72,0,0,2,0,2
g013993,2fold,759,100,61,0,0,2,0,2
g014017,4fold,753,98,56,0.0064935064935065,0.0121934697195502,11,2,11
g014017,2fold,753,130,73,0,0,11,0,11
g014023,4fold,753,113,63,0,0,5,0,5
g014023,2fold,753,111,63,0,0,5,0,5
g014046,4fold,747,103,56,0,0,2,0,2
g014046,2fold,747,116,65,0,0,2,0,2
g014049,4fold,747,116,66,0,0,2,0,2
g014049,2fold,747,106,58,0,0,2,0,2
g014050,4fold,747,108,62,0,0,3,0,3
g014050,2fold,747,115,60,0,0,3,0,3
g014055,4fold,747,115,70,0,0,3,0,3
g014055,2fold,747,106,65,0,0,3,0,3
g014060,4fold,744,114,68,0,0,24,0,24
g014060,2fold,744,114,68,0,0,24,0,24
g014063,4fold,744,106,59,0,0,4,0,4
g014063,2fold,744,114,58,0,0,4,0,4
g014075,4fold,744,101,59,0,0,4,0,4
g014075,2fold,744,124,78,0,0,4,0,4
g014078,4fold,744,111,62,0,0,3,0,3
g014078,2fold,744,102,55,0,0,3,0,3
g014084,4fold,741,102,59,0,0,3,0,3
g014084,2fold,741,123,77,0,0,3,0,3
g014086,4fold,741,115,68,0,0,2,0,2
g014086,2fold,741,99,65,0,0,2,0,2
g014099,4fold,738,70,37,0,0,5,0,5
g014099,2fold,738,146,81,0,0,5,0,5
g014106,4fold,738,151,75,0,0,2,0,2
g014106,2fold,738,80,47,0,0,2,0,2
g014115,4fold,735,140,82,0,0,2,0,2
g014115,2fold,735,86,46,0,0,2,0,2
g014119,4fold,735,52,30,0,0,2,0,2
g014119,2fold,735,147,88,0,0,2,0,2
g014137,4fold,732,123,72,0,0,2,0,2
g014137,2fold,732,96,60,0,0,2,0,2
g014148,4fold,729,72,42,0,0,8,0,8
g014148,2fold,729,143,86,0,0,8,0,8
g014155,4fold,726,112,62,0,0,2,0,2
g014155,2fold,726,107,61,0,0,2,0,2
g014156,4fold,726,80,41,0,0,2,0,2
g014156,2fold,726,127,77,0,0,2,0,2
g014158,4fold,726,143,78,0,0,6,0,6
g014158,2fold,726,82,53,0,0,6,0,6
g014165,4fold,726,76,38,0,0,2,0,2
g014165,2fold,726,128,79,0,0,2,0,2
g014171,4fold,723,154,93,0,0,2,0,2
g014171,2fold,723,70,44,0,0,2,0,2
g014172,4fold,723,104,64,0,0,5,0,5
g014172,2fold,723,115,71,0,0,5,0,5
g014174,4fold,723,92,53,0,0,2,0,2
g014174,2fold,723,117,63,0,0,2,0,2
g014175,4fold,723,112,69,0,0,2,0,2
g014175,2fold,723,111,67,0,0,2,0,2
g014209,4fold,714,83,53,0,0,4,0,4
g014209,2fold,714,127,76,0,0,4,0,4
g014211,4fold,714,97,63,0.0158730158730159,0.0158730158730159,2,1,2
g014211,2fold,714,112,69,0,0,2,0,2
g014220,4fold,711,91,50,0,0,4,0,4
g014220,2fold,711,109,67,0,0,4,0,4
g014225,4fold,711,106,66,0,0,4,0,4
g014225,2fold,711,113,77,0,0,4,0,4
g014227,4fold,711,59,34,0.00980392156862745,0.012881064834693,6,1,6
g014227,2fold,711,48,23,0,0,6,0,6
g014231,4fold,708,108,64,0.046875,0.046875,2,3,2
g014231,2fold,708,98,68,0.0294117647058824,0.0294117647058824,2,2,2
g014232,4fold,708,98,60,0,0,2,0,2
g014232,2fold,708,107,68,0,0,2,0,2
g014237,4fold,708,119,71,0.0422535211267606,0.0422535211267606,2,3,2
g014237,2fold,708,92,54,0,0,2,0,2
g014244,4fold,705,102,69,0,0,3,0,3
g014244,2fold,705,109,64,0,0,3,0,3
g014266,4fold,702,117,70,0,0,4,0,4
g014266,2fold,702,108,64,0,0,4,0,4
g014268,4fold,702,77,47,0,0,4,0,4
g014268,2fold,702,132,69,0,0,4,0,4
g014274,4fold,702,77,50,0,0,2,0,2
g014274,2fold,702,123,84,0,0,2,0,2
g014283,4fold,699,129,80,0.0168181818181818,0.0170708576073703,11,4,11
g014283,2fold,699,91,58,0,0,11,0,11
g014301,4fold,696,108,74,0,0,3,0,3
g014301,2fold,696,96,66,0,0,3,0,3
g014302,4fold,696,75,51,0,0,5,0,5
g014302,2fold,696,123,70,0.00571428571428571,0.00685714285714286,5,1,5
g014304,4fold,696,73,51,0,0,2,0,2
g014304,2fold,696,125,78,0,0,2,0,2
g014312,4fold,630,124,77,0,0,2,0,2
g014312,2fold,630,61,35,0,0,2,0,2
g014323,4fold,627,94,61,0,0,7,0,7
g014323,2fold,627,89,63,0,0,7,0,7
g014330,4fold,627,108,81,0,0,4,0,4
g014330,2fold,627,77,56,0,0,4,0,4
g014334,4fold,627,98,70,0,0,2,0,2
g014334,2fold,627,85,58,0,0,2,0,2
g014342,4fold,624,94,63,0,0,13,0,13
g014342,2fold,624,82,56,0.0100732600732601,0.0115088176143035,13,2,13
g014343,4fold,624,77,52,0,0,3,0,3
g014343,2fold,624,105,67,0,0,3,0,3
g014362,4fold,621,63,40,0,0,3,0,3
g014362,2fold,621,113,78,0,0,3,0,3
g014367,4fold,621,80,50,0,0,2,0,2
g014367,2fold,621,103,73,0,0,2,0,2
g014377,4fold,618,72,54,0,0,10,0,10
g014377,2fold,618,115,81,0,0,10,0,10
g014388,4fold,618,91,64,0,0,2,0,2
g014388,2fold,618,94,63,0,0,2,0,2
g014391,4fold,615,107,79,0,0,2,0,2
g014391,2fold,615,79,62,0,0,2,0,2
g014392,4fold,615,120,85,0,0,6,0,6
g014392,2fold,615,64,47,0,0,6,0,6
g014393,4fold,615,97,61,0,0,6,0,6
g014393,2fold,615,82,59,0,0,6,0,6
g014394,4fold,615,90,65,0,0,2,0,2
g014394,2fold,615,94,72,0,0,2,0,2
g014395,4fold,615,106,79,0.00843881856540084,0.00843881856540084,3,1,3
g014395,2fold,615,75,50,0,0,3,0,3
g014409,4fold,612,74,53,0,0,2,0,2
g014409,2fold,612,113,77,0,0,2,0,2
g014428,4fold,609,68,53,0,0,4,0,4
g014428,2fold,609,110,73,0,0,4,0,4
g014441,4fold,606,80,56,0,0,2,0,2
g014441,2fold,606,96,68,0,0,2,0,2
g014442,4fold,606,80,58,0,0,6,0,6
g014442,2fold,606,94,72,0,0,6,0,6
g014453,4fold,603,104,79,0,0,2,0,2
g014453,2fold,603,70,54,0,0,2,0,2
g014454,4fold,603,99,64,0,0,2,0,2
g014454,2fold,603,81,64,0,0,2,0,2
g014459,4fold,603,101,74,0,0,2,0,2
g014459,2fold,603,74,52,0,0,2,0,2
g014460,4fold,603,109,82,0,0,11,0,11
g014460,2fold,603,67,45,0,0,11,0,11
g014465,4fold,603,111,74,0,0,2,0,2
g014465,2fold,603,69,55,0,0,2,0,2
g014467,4fold,603,116,90,0,0,4,0,4
g014467,2fold,603,59,38,0,0,4,0,4
g014475,4fold,603,74,53,0,0,2,0,2
g014475,2fold,603,90,63,0,0,2,0,2
g014479,4fold,600,80,59,0,0,17,0,17
g014479,2fold,600,91,66,0,0,17,0,17
g014484,4fold,600,102,72,0,0,3,0,3
g014484,2fold,600,77,60,0,0,3,0,3
g014486,4fold,600,98,76,0,0,2,0,2
g014486,2fold,600,87,64,0,0,2,0,2
g014503,4fold,597,81,59,0,0,3,0,3
g014503,2fold,597,89,64,0,0,3,0,3
g014504,4fold,597,89,68,0,0,6,0,6
g014504,2fold,597,83,60,0,0,6,0,6
g014521,4fold,597,83,60,0,0,2,0,2
g014521,2fold,597,90,65,0,0,2,0,2
g014559,4fold,591,81,54,0,0,6,0,6
g014559,2fold,591,103,78,0,0,6,0,6
g014568,4fold,591,100,74,0,0,2,0,2
g014568,2fold,591,79,61,0,0,2,0,2
g014580,4fold,588,71,49,0,0,12,0,12
g014580,2fold,588,101,76,0,0,12,0,12
g014584,4fold,588,100,70,0,0,2,0,2
g014584,2fold,588,79,64,0,0,2,0,2
g014596,4fold,588,98,75,0,0,5,0,5
g014596,2fold,588,77,56,0,0,5,0,5
g014607,4fold,585,83,61,0,0,52,0,52
g014607,2fold,585,93,64,0.000600961538461539,0.0034577663144128,52,1,52
g014609,4fold,585,107,86,0,0,2,0,2
g014609,2fold,585,72,55,0,0,2,0,2
g014610,4fold,585,81,55,0,0,3,0,3
g014610,2fold,585,86,60,0,0,3,0,3
g014615,4fold,585,107,76,0,0,11,0,11
g014615,2fold,585,69,49,0,0,11,0,11
g014628,4fold,582,105,86,0,0,6,0,6
g014628,2fold,582,66,47,0,0,6,0,6
g014631,4fold,582,92,69,0,0,2,0,2
g014631,2fold,582,79,61,0,0,2,0,2
g014637,4fold,582,117,89,0,0,3,0,3
g014637,2fold,582,65,47,0,0,3,0,3
g014650,4fold,579,98,77,0,0,2,0,2
g014650,2fold,579,77,59,0,0,2,0,2
g014659,4fold,579,79,57,0,0,2,0,2
g014659,2fold,579,96,78,0,0,2,0,2
g014679,4fold,576,80,59,0,0,2,0,2
g014679,2fold,576,89,69,0,0,2,0,2
g014680,4fold,576,79,62,0,0,12,0,12
g014680,2fold,576,86,67,0,0,12,0,12
g014687,4fold,576,97,71,0,0,6,0,6
g014687,2fold,576,79,61,0,0,6,0,6
g014694,4fold,576,71,54,0,0,2,0,2
g014694,2fold,576,94,69,0,0,2,0,2
g014698,4fold,576,70,55,0,0,2,0,2
g014698,2fold,576,102,77,0,0,2,0,2
g014708,4fold,576,119,87,0,0,3,0,3
g014708,2fold,576,57,37,0,0,3,0,3
g014711,4fold,573,85,69,0,0,2,0,2
g014711,2fold,573,76,55,0,0,2,0,2
g014713,4fold,573,58,50,0,0,2,0,2
g014713,2fold,573,106,77,0,0,2,0,2
g014714,4fold,573,88,67,0,0,3,0,3
g014714,2fold,573,87,65,0,0,3,0,3
g014718,4fold,573,84,63,0,0,2,0,2
g014718,2fold,573,86,63,0,0,2,0,2
g014739,4fold,570,82,66,0,0,4,0,4
g014739,2fold,570,87,67,0,0,4,0,4
g014756,4fold,567,99,73,0,0,14,0,14
g014756,2fold,567,74,51,0,0,14,0,14
g014761,4fold,567,63,47,0,0,2,0,2
g014761,2fold,567,102,81,0,0,2,0,2
g014766,4fold,567,79,58,0,0,2,0,2
g014766,2fold,567,87,67,0.0149253731343284,0.0149253731343284,2,1,2
g014781,4fold,564,94,68,0,0,15,0,15
g014781,2fold,564,68,51,0,0,15,0,15
g014787,4fold,564,91,70,0,0,2,0,2
g014787,2fold,564,81,67,0,0,2,0,2
g014789,4fold,564,86,68,0.0147058823529412,0.0147058823529412,2,1,2
g014789,2fold,564,86,62,0.0161290322580645,0.0161290322580645,2,1,2
g014792,4fold,564,109,88,0,0,2,0,2
g014792,2fold,564,70,59,0,0,2,0,2
g014793,4fold,564,107,84,0,0,2,0,2
g014793,2fold,564,67,50,0,0,2,0,2
g014797,4fold,564,62,48,0,0,4,0,4
g014797,2fold,564,96,76,0,0,4,0,4
g014810,4fold,564,103,82,0.00813008130081301,0.00813008130081301,3,1,3
g014810,2fold,564,55,40,0,0,3,0,3
g014812,4fold,561,94,72,0,0,2,0,2
g014812,2fold,561,71,54,0,0,2,0,2
g014815,4fold,561,87,75,0,0,3,0,3
g014815,2fold,561,80,63,0,0,3,0,3
g014828,4fold,561,79,60,0,0,2,0,2
g014828,2fold,561,88,68,0.0147058823529412,0.0147058823529412,2,1,2
g014838,4fold,558,82,59,0,0,5,0,5
g014838,2fold,558,76,58,0,0,5,0,5
g014839,4fold,558,96,73,0,0,3,0,3
g014839,2fold,558,66,57,0,0,3,0,3
g014840,4fold,558,69,53,0,0,3,0,3
g014840,2fold,558,88,70,0,0,3,0,3
g014849,4fold,558,92,73,0,0,2,0,2
g014849,2fold,558,68,56,0,0,2,0,2
g014854,4fold,558,80,66,0.0151515151515152,0.0151515151515152,2,1,2
g014854,2fold,558,85,70,0,0,2,0,2
g014864,4fold,555,92,73,0,0,54,0,54
g014864,2fold,555,71,56,0,0,54,0,54
g014865,4fold,555,101,73,0,0,12,0,12
